,E Series Sensor Data,Linear Regression Prediction,Reference pm Measurement
6394,0.262948276,1.307390958,2
6395,0.772948276,1.613245101,1
6396,0.449724138,1.422528797,1
6397,0.3555,1.36325521,1
6398,0.314637931,1.340258847,1
6399,0.777310345,1.614592075,1
6400,0.902293103,1.685442381,2
6401,4.181,3.678711384,2
6402,0.543051724,1.487278881,1
6403,0.692551724,1.551253363,0
6404,0.932517241,1.709915461,3
6405,0.652241379,1.533995487,3
6406,0.255724138,1.299280811,2
6407,0.179517241,1.242494451,4
6408,3.519965517,3.267648824,10
6409,2.814637931,2.861726419,5
6410,4.939637931,4.133176939,1
6411,3.747034483,3.407607514,3
6412,5.685137931,4.587363297,3
6413,5.399413793,4.436185193,6
6414,3.540086207,3.302712254,6
6415,3.139344828,3.054004055,3
6416,2.365491228,2.581246633,2
6417,1.18537931,1.869411009,1
6418,1.1825,1.865315282,2
6419,1.037327586,1.777986996,2
6420,1.649413793,2.142165649,1
6421,2.553172414,2.671606011,1
6422,2.622137931,2.7276732,1
6423,2.1365,2.431952829,4
6424,0.594827586,1.490673648,4
6425,0.163758621,1.225022048,1
6426,0.558896552,1.46310505,0
6427,1.318965517,1.905062854,0
6428,2.573258621,2.667926475,2
6429,2.541775862,2.654604343,2
6430,0.627862069,1.473711855,1
6431,0.663810345,1.498216569,1
6432,0.696827586,1.530648495,1
6433,2.741586207,2.753524615,4
6434,1.22987931,1.829910313,5
6435,4.387810345,3.750445092,3
6436,7.926775862,5.917327121,6
6437,6.850827586,5.249843744,8
6438,1.287396552,1.880596484,4
6439,1.061775862,1.730189407,0
6440,0.182413793,1.197030122,0
6441,0.061706897,1.131205381,0
6442,0.396637931,1.337362026,0
6443,0.415189655,1.339491148,0
6444,0.770086207,1.558228066,0
6445,0.844896552,1.60503049,1
6446,0.964068966,1.678109111,0
6447,1.909551724,2.247742929,4
6448,4.018482759,3.527640259,4
6449,1.234491525,1.833019612,2
6450,1.395457627,1.926505249,2
6451,1.030189655,1.699140742,0
6452,0.913741379,1.620945976,1
6453,1.395155172,1.917995132,2
6454,0.659465517,1.470755205,1
6455,0.215482759,1.19140292,3
6456,0.656603448,1.468680808,1
6457,0.793086207,1.555062347,2
6458,0.788741379,1.560435496,4
6459,1.449724138,1.965599125,4
6460,0.560344828,1.429842105,3
6461,1.8535,2.207394421,3
6462,3.330534483,3.112907588,5
6463,3.676724138,3.318224652,3
6464,2.136482759,2.38802765,0
6465,2.142293103,2.397069929,1
6466,2.504403509,2.601797949,2
6467,3.014396552,2.927377453,2
6468,1.85487931,2.220344583,4
6469,2.212689655,2.435405745,2
6470,1.975586207,2.290192895,3
6471,1.774396552,2.177099187,3
6472,2.261517241,2.473505569,5
6473,0.949741379,1.674718954,6
6474,0.81612069,1.595438222,4
6475,1.199706897,1.828196917,5
6476,1.012913793,1.685198339,3
6477,0.675258621,1.513002155,4
6478,0.405086207,1.347536531,3
6479,0.748534483,1.560946355,3
6480,0.839051724,1.622396621,2
6481,0.541655172,1.421305496,4
6482,0.646551724,1.486357448,1
6483,1.004310345,1.705778685,0
6484,1.662362069,2.107093579,2
6485,3.41787931,3.188655145,4
6486,1.887965517,2.25031635,4
6487,2.270103448,2.499037538,3
6488,1.270034483,1.88525953,2
6489,1.227,1.859406784,3
6490,0.862103448,1.653123472,2
6491,0.390758621,1.359958132,0
6492,0.642258621,1.504733875,0
6493,0.603482759,1.490729448,0
6494,0.889310345,1.653487265,0
6495,0.632224138,1.500355383,2
6496,0.270103448,1.28828327,1
6497,0.643689655,1.506244926,0
6498,0.435344828,1.356072613,1
6499,0.721293103,1.530103612,0
6500,0.663741379,1.49381624,0
6501,0.226982759,1.211902708,0
6502,0.241508475,1.222378073,0
6503,0.870135593,1.616792472,0
6504,0.771551724,1.553211114,2
6505,0.971293103,1.699425249,1
6506,0.739896552,1.571509119,1
6507,0.191086207,1.214043181,1
6508,0.441103448,1.360258195,2
6509,0.6135,1.474106651,3
6510,0.800275862,1.58534486,0
6511,1.545965517,2.050034689,0
6512,1.751413793,2.157605431,0
6513,1.274396552,1.887299219,0
6514,0.935327586,1.685100245,2
6515,0.757241379,1.548286601,3
6516,0.937105263,1.654834639,1
6517,0.497155172,1.411584843,4
6518,0.372137931,1.319434906,2
6519,0.362051724,1.328791125,0
6520,0.350637931,1.299736427,1
6521,0.537362069,1.40797893,1
6522,0.636465517,1.436177652,1
6523,0.873637931,1.546829716,1
6524,0.744241379,1.527723018,0
6525,0.53737931,1.389717607,0
6526,0.71412069,1.415663641,0
6527,0.788758621,1.475992158,0
6528,0.449706897,1.234893379,1
6529,0.912344828,1.570372688,1
6530,0.962637931,1.608976318,0
6531,0.900793103,1.56285738,1
6532,1.152327586,1.738827365,3
6533,0.943896552,1.624298578,1
6534,0.728413793,1.453092829,2
6535,0.527275862,1.375459321,3
6536,0.722775862,1.465651047,2
6537,0.876431034,1.55331362,0
6538,1.017206897,1.652432556,0
6539,0.997068966,1.645420953,1
6540,0.968431034,1.624662504,0
6541,0.902293103,1.553960041,3
6542,1.149482759,1.739243674,2
6543,2.711310345,2.663066066,1
6544,0.938241379,1.565707741,1
6545,0.936793103,1.59713482,1
6546,0.866431034,1.488268744,0
6547,0.852034483,1.483268744,1
6548,0.581931034,1.357048613,2
6549,0.413758621,1.257360287,0
6550,0.666637931,1.401187733,0
6551,0.619258621,1.30571788,2
6552,1.041637931,1.633088412,1
6553,1.599137931,1.973995359,2
6554,0.981610169,1.514543721,2
6555,0.641220339,1.321285162,1
6556,0.448258621,1.250181782,3
6557,0.183844828,1.078200721,1
6558,0.076137931,1.0312215,0
6559,0.739982759,1.461165555,0
6560,0.395103448,1.257251104,0
6561,0.794551724,1.493652759,0
6562,0.839086207,1.494952437,0
6563,1.129327586,1.695862396,0
6564,0.998603448,1.609897142,0
6565,1.126448276,1.697654565,0
6566,1.277701754,1.785174253,2
6567,2.07187931,2.238870996,7
6568,0.698258621,1.40050237,4
6569,0.176655172,1.10799402,2
6570,0.764396552,1.395618963,1
6571,0.760086207,1.394933276,0
6572,0.448224138,1.207606605,0
6573,0.307448276,1.193824891,0
6574,0.412396552,1.160283611,0
6575,0.311758621,1.139766495,0
6576,0.330396552,1.15199309,0
6577,0.180982759,1.020940872,0
6578,0.169465517,0.99798147,0
6579,0.655224138,1.317256284,1
6580,0.918172414,1.539425122,2
6581,1.129310345,1.687052334,2
6582,0.198258621,1.057394668,2
6583,0.086172414,1.069911507,0
6584,0.192448276,1.118267476,0
6585,0.537344828,1.31051184,2
6586,0.803137931,1.472778828,1
6587,1.232810345,1.756949185,0
6588,0.801706897,1.485187371,2
6589,0.362034483,1.217235763,3
6590,0.859068966,1.529888724,5
6591,3.082017241,2.886048149,4
6592,2.820413793,2.72227304,5
6593,2.033,2.24381857,4
6594,2.124982759,2.292504673,3
6595,1.548827586,1.944965102,3
6596,1.41662069,1.825118078,3
6597,0.324706897,1.162261971,2
6598,0.734172414,1.387613697,2
6599,1.018724138,1.548266657,2
6600,1.229827586,1.714337673,0
6601,2.001551724,2.168967195,0
6602,0.257206897,1.174099532,0
6603,1.244258621,1.761851319,0
6604,2.454,2.52008122,3
6605,2.554551724,2.594976835,6
6606,2.475637931,2.541963689,4
6607,5.111677966,4.166050635,3
6608,2.771220339,2.734227622,3
6609,1.938189655,2.241149751,3
6610,1.341931034,1.873390599,4
6611,0.925310345,1.648448476,4
6612,1.352017241,1.911857374,2
6613,1.49,1.991865576,1
6614,2.603534483,2.675930729,5
6615,1.541655172,2.02953463,4
6616,1.764578947,2.166942831,5
6617,1.818913793,2.197153518,4
6618,1.991431034,2.299659922,4
6619,1.127844828,1.773463125,1
6620,1.265741379,1.83835239,0
6621,1.054586207,1.711456986,1
6622,0.771551724,1.523044231,2
6623,1.12937931,1.716124384,2
6624,1.890741379,2.206137259,3
6625,0.889327586,1.579198478,2
6626,0.933896552,1.608961983,2
6627,1.508655172,1.92119911,3
6628,0.962586207,1.674350439,2
6629,0.735586207,1.52785667,0
6630,0.385034483,1.254148199,0
6631,0.320431034,1.273328418,0
6632,0.218362069,1.204999117,2
6633,0.13212069,1.1034561,3
6634,0.094793103,1.093930692,0
6635,0.237034483,1.173124994,0
6636,0.294534483,1.19563379,0
6637,0.129224138,1.08868968,0
6638,0.547344828,1.336910965,2
6639,2.938310345,2.769765359,1
6640,1.819,2.088754833,1
6641,1.481275862,1.872841404,1
6642,1.869189655,2.088575252,2
6643,0.979913793,1.543929735,1
6644,0.830431034,1.46996186,0
6645,0.435344828,1.219969928,0
6646,0.323206897,1.118004592,0
6647,0.60487931,1.307512928,2
6648,1.573275862,1.880631996,2
6649,2.061793103,2.177652871,4
6650,2.472775862,2.438541274,3
6651,2.976844828,2.749184671,1
6652,2.120775862,2.240114682,6
6653,2.982706897,2.759088909,5
6654,4.13362069,3.49173486,2
6655,0.662327586,1.402746953,2
6656,0.234172414,1.147782924,1
6657,0.129206897,1.05530674,1
6658,0.070362069,1.035130351,1
6659,0.032423729,1.027502042,2
6660,0.302220339,1.209289692,1
6661,0.650793103,1.436337241,0
6662,0.449655172,1.314495232,2
6663,1.481275862,1.968135754,2
6664,3.410948276,3.140455265,1
6665,0.877896552,1.577484336,3
6666,0.771964912,1.578390263,4
6667,0.596224138,1.439419167,1
6668,0.831862069,1.59099058,0
6669,0.367810345,1.272188495,0
6670,0.541689655,1.357285585,1
6671,0.544603448,1.338349811,2
6672,0.902310345,1.591158221,2
6673,1.254275862,1.796570117,0
6674,0.847758621,1.582739753,0
6675,4.186810345,3.63573704,4
6676,0.991362069,1.726524768,3
6677,3.550189655,3.298044599,3
6678,7.820017241,5.907248719,11
6679,5.804344828,4.685124459,9
6680,9.093655172,6.712992255,5
6681,2.34912069,2.608860659,2
6682,2.130706897,2.497078667,2
6683,2.199758621,2.547462834,2
6684,2.123586207,2.484898129,4
6685,2.829017241,2.925691552,4
6686,1.959758621,2.396518687,3
6687,6.862068966,5.387207475,5
6688,1.148017241,1.878072894,4
6689,1.214086207,1.898959136,4
6690,1.064637931,1.829647515,4
6691,1.094775862,1.839409021,2
6692,1.061724138,1.833050194,2
6693,1.147982759,1.820964258,2
6694,0.818948276,1.591533876,0
6695,1.145206897,1.812865543,0
6696,0.841948276,1.543570155,0
6697,1.821810345,2.209412218,1
6698,1.257172414,1.820505907,2
6699,1.41812069,1.930948618,0
6700,1.359155172,1.97133995,1
6701,0.735672414,1.581672346,3
6702,0.99712069,1.695961219,3
6703,0.851982759,1.681921211,0
6704,0.47562069,1.441284768,0
6705,0.443965517,1.435155935,0
6706,1.047344828,1.67886999,0
6707,0.875034483,1.687008622,0
6708,0.686706897,1.560750367,0
6709,0.954017241,1.671786525,0
6710,1.097706897,1.690657973,1
6711,1.099172414,1.811705038,1
6712,0.511288136,1.430056536,0
6713,0.805067797,1.553590221,0
6714,0.946810345,1.687026797,0
6715,0.373568966,1.326481845,0
6716,0.706087719,1.452086001,0
6717,0.919603448,1.662457899,1
6718,0.882189655,1.635704853,0
6719,0.81612069,1.597930446,0
6720,0.193913793,1.096487688,0
6721,0.620689655,1.458689951,0
6722,0.327586207,1.191142765,0
6723,0.714086207,1.498005847,1
6724,0.433844828,1.21886186,3
6725,0.222724138,1.229059587,2
6726,0.221275862,1.195922815,0
6727,0.063189655,0.977858587,0
6728,0.074672414,1.042713608,2
6729,0.055965517,1.00784402,1
6730,0.040206897,1.048742335,2
6731,0.068896552,0.979652077,0
6732,0.158034483,1.086515463,0
6733,0.18387931,1.136232528,2
6734,0.047362069,0.980417753,3
6735,0.094758621,1.013553118,3
6736,0.179551724,1.073361697,0
6737,0.225517241,1.146210717,0
6738,0.139327586,1.001082434,0
6739,0.122086207,0.978248734,0
6740,0.033,0.905085944,0
6741,0.560293103,1.217822481,1
6742,0.428172414,1.175193207,2
6743,0.481293103,1.236865744,2
6744,0.787293103,1.42092405,1
6745,0.573241379,1.226506457,1
6746,0.903706897,1.419777927,1
6747,0.729844828,1.403033379,0
6748,0.469810345,1.243705363,1
6749,3.501344828,3.107689449,5
6750,1.037327586,1.62157872,6
6751,0.729948276,1.466922035,3
6752,0.495741379,1.303538065,0
6753,0.354844828,1.240671278,0
6754,0.606310345,1.394254784,2
6755,0.264362069,1.195688004,3
6756,0.418068966,1.286538539,2
6757,0.788758621,1.514629653,1
6758,0.380706897,1.244518177,1
6759,0.890724138,1.573993435,3
6760,0.751413793,1.516472217,2
6761,0.580465517,1.324190354,0
6762,0.318913793,1.238386117,2
6763,0.942534483,1.582566576,3
6764,0.147982759,1.00193018,0
6765,0.651135593,1.315969799,0
6766,1.153949153,1.56675944,0
6767,1.465534483,1.849836515,2
6768,1.048862069,1.53340487,2
6769,1.304637931,1.744326884,1
6770,1.153741379,1.655734656,3
6771,0.633672414,1.418115247,3
6772,0.714103448,1.412213665,3
6773,0.840534483,1.486302147,2
6774,1.295948276,1.826175968,3
6775,0.669517241,1.445565779,2
6776,0.321775862,1.23727662,2
6777,0.758568966,1.502705101,4
6778,0.587706897,1.345428229,2
6779,0.405172414,1.296000741,1
6780,0.287327586,1.21979831,1
6781,0.33187931,1.198717008,0
6782,0.599189655,1.396484587,2
6783,0.837655172,1.517866164,3
6784,0.840465517,1.55489029,0
6785,1.021517241,1.651160191,2
6786,0.995706897,1.653564252,3
6787,0.771568966,1.401505522,1
6788,0.487,1.21879482,2
6789,0.481362069,1.203915826,1
6790,0.351948276,1.129097262,0
6791,0.422465517,1.164511519,1
6792,0.68962069,1.420392842,4
6793,0.622206897,1.283893724,2
6794,0.701137931,1.319660717,1
6795,0.866431034,1.411690862,2
6796,0.512931034,1.222552314,1
6797,0.541706897,1.224652867,2
6798,0.159448276,1.079960361,0
6799,0.16087931,1.000429763,0
6800,0.024413793,0.994974603,0
6801,0.048827586,0.921689027,0
6802,0.114913793,1.045588511,0
6803,0.063172414,1.01607859,0
6804,0.113482759,1.012491983,0
6805,0.120655172,1.040507225,2
6806,0.423931034,1.231447503,3
6807,0.318931034,1.077150681,2
6808,0.734172414,1.438635071,1
6809,0.714137931,1.305196341,0
6810,0.846258621,1.388925161,2
6811,1.140758621,1.57507971,2
6812,1.051724138,1.583786878,0
6813,0.925310345,1.451458018,0
6814,0.439603448,1.181658692,0
6815,0.232724138,1.059470777,1
6816,0.175241379,0.928688865,2
6817,0.649711864,1.269788261,1
6818,1.699186441,1.91680863,0
6819,1.448275862,1.844094184,3
6820,1.176724138,1.607000044,3
6821,1.048862069,1.590956405,2
6822,0.612086207,1.326971702,2
6823,0.712689655,1.393040121,3
6824,1.018689655,1.579443214,2
6825,0.879275862,1.434595217,2
6826,1.479862069,1.842805112,2
6827,1.597706897,1.900376237,2
6828,1.652258621,1.944552459,2
6829,1.647931034,1.945579898,4
6830,1.702586207,1.988012956,4
6831,1.840482759,2.063398753,3
6832,1.298844828,1.714287942,2
6833,0.961172414,1.530800252,2
6834,1.202568966,1.682383563,2
6835,1.433931034,1.82507513,0
6836,1.396637931,1.792945959,0
6837,1.370603448,1.776209245,0
6838,1.606293103,1.926904298,2
6839,2.122189655,2.199228848,2
6840,2.297448276,2.315092318,3
6841,1.166603448,1.609053425,3
6842,1.234103448,1.682760498,2
6843,1.432465517,1.817217696,4
6844,3.859258621,3.293310963,5
6845,4.399465517,3.616942943,5
6846,2.8765,2.709704289,4
6847,1.117775862,1.655516906,2
6848,0.775827586,1.415191051,0
6849,0.436827586,1.22376848,0
6850,0.178103448,1.064431904,2
6851,0.251396552,1.11954821,0
6852,0.629310345,1.339550671,1
6853,0.547448276,1.332068999,2
6854,0.495706897,1.274201523,5
6855,0.768741379,1.468355035,3
6856,0.971293103,1.587179086,2
6857,0.505741379,1.289053535,1
6858,0.798862069,1.478788796,0
6859,0.685327586,1.411857784,2
6860,0.429568966,1.270341333,2
6861,0.86637931,1.527038949,2
6862,0.2155,1.136807344,0
6863,0.949672414,1.583316323,1
6864,1.090465517,1.690348934,3
6865,0.696862069,1.450303943,3
6866,1.663810345,2.069179555,5
6867,1.640775862,2.049652407,5
6868,2.458293103,2.545097007,3
6869,5.495672414,4.39715895,3
6870,3.033881356,2.915207568,3
6871,3.509847458,3.228426933,3
6872,3.563155172,3.260982126,6
6873,3.671,3.324801073,5
6874,1.880758621,2.236180872,2
6875,1.773034483,2.201667979,1
6876,3.293310345,3.113439154,3
6877,5.116362069,4.241335496,5
6878,2.942517241,2.900828929,5
6879,2.341982759,2.565713193,3
6880,3.031534483,2.974104416,2
6881,1.613534483,2.120611045,1
6882,1.064637931,1.764184508,2
6883,0.806086207,1.583680165,4
6884,0.38362069,1.316558261,1
6885,0.485586207,1.394102631,3
6886,0.495689655,1.350440184,5
6887,0.760068966,1.527532388,2
6888,0.406586207,1.317076634,0
6889,1.294534483,1.896590633,2
6890,1.027310345,1.755488273,5
6891,2.535913793,2.694130153,4
6892,1.241396552,1.91615802,1
6893,2.114913793,2.443440401,1
6894,5.563172414,4.532239391,2
6895,4.840637931,4.089867227,5
6896,4.445206897,3.838229171,6
6897,2.018775862,2.384126826,4
6898,1.648,2.165772183,2
6899,1.298793103,1.953492794,0
6900,1.668051724,2.171494236,2
6901,1.750017241,2.222473516,2
6902,15.6875,10.67665034,12
6903,2.63937931,2.744271876,8
6904,0.775827586,1.645830074,4
6905,0.991344828,1.712265585,2
6906,1.109189655,1.779116534,2
6907,0.728465517,1.594053402,0
6908,0.701155172,1.558498958,0
6909,0.763175439,1.592921966,0
6910,0.643655172,1.433196097,0
6911,0.908086207,1.678266137,0
6912,1.22412069,1.754722067,2
6913,1.005724138,1.624193151,2
6914,1.643672414,2.028617777,2
6915,0.807448276,1.532911828,0
6916,1.063224138,1.767567777,0
6917,1.070327586,1.783140099,2
6918,1.077586207,1.794731952,2
6919,0.709793103,1.577260241,2
6920,0.925275862,1.588034097,0
6921,0.451189655,1.400614089,3
6922,0.826305085,1.642315174,3
6923,0.853067797,1.649170616,0
6924,0.966965517,1.600427443,0
6925,1.288775862,1.885246051,3
6926,0.946862069,1.591701547,0
6927,0.954051724,1.603845653,0
6928,1.037396552,1.639626968,0
6929,1.181,1.734329608,1
6930,1.501465517,1.932598196,2
6931,1.451103448,1.884040525,2
6932,1.377844828,1.79845711,2
6933,1.188258621,1.808236772,1
6934,1.074741379,1.714261314,0
6935,1.252827586,1.69362373,2
6936,1.244241379,1.705515321,2
6937,1.43962069,1.821116222,1
6938,1.625017241,1.949491162,2
6939,1.204017241,1.682374843,1
6940,1.202586207,1.785764272,0
6941,1.176706897,1.761005602,0
6942,0.978431034,1.624906093,1
6943,0.530103448,1.346354018,2
6944,0.538793103,1.235991494,1
6945,0.780172414,1.483061342,2
6946,0.550258621,1.344151887,2
6947,0.352017241,1.114999276,1
6948,0.481327586,1.231788204,2
6949,0.468344828,1.252996896,1
6950,0.393637931,1.194574801,0
6951,0.800327586,1.348385913,1
6952,1.051706897,1.489975028,1
6953,1.172396552,1.638241939,1
6954,1.117810345,1.512038146,1
6955,0.895103448,1.472415391,1
6956,1.034413793,1.498432831,3
6957,1.389362069,1.780352515,1
6958,0.785896552,1.28373892,0
6959,0.995614035,1.435882094,0
6960,0.866362069,1.470399916,1
6961,0.435275862,1.155828688,1
6962,0.484172414,1.191185546,0
6963,0.409482759,1.195708562,0
6964,0.420913793,1.188863072,0
6965,0.955431034,1.490859526,0
6966,0.162293103,0.973282511,0
6967,0.438172414,1.211970326,3
6968,0.09337931,0.909093673,0
6969,0.415258621,1.104215418,0
6970,0.403741379,1.158143676,3
6971,0.413741379,1.17716505,4
6972,0.613534483,1.303473522,4
6973,1.057413793,1.541002053,3
6974,0.928137931,1.50120279,3
6975,1.043103448,1.607139317,3
6976,1.03162069,1.581812172,1
6977,1.038758621,1.636247536,1
6978,0.692551724,1.455405263,0
6979,0.701172414,1.477592713,0
6980,0.734137931,1.439128737,3
6981,0.853465517,1.53108628,3
6982,0.548793103,1.348786737,2
6983,0.339051724,1.244140659,3
6984,0.600551724,1.395163464,2
6985,0.869327586,1.58129671,1
6986,0.793155172,1.541712717,3
6987,0.471224138,1.384243727,6
6988,0.573241379,1.437081677,3
6989,0.793068966,1.476884745,0
6990,0.44537931,1.357616719,0
6991,0.328982759,1.183327539,0
6992,0.607741379,1.361950851,0
