,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-30 23:00,13.0985,51.52483333,0.235,0.653333333,0.751666667,48.20533333,1.426139983,92.74566667,1.41674035,100033.6833,0.289,2.582,2.871,19.08,4.634,2.566,2.069,9.367,65.695
2020-05-31 0:00,12.3765,53.4545,0.213333333,0.648333333,0.758333333,49.17216667,1.426084617,90.64616667,1.41673295,100042.165,0.837,3.671,4.7,16.946,4.329,2.247,2.081,8.622,68.5
2020-05-31 1:00,11.651,56.11066667,0.735,1.33,1.463333333,47.4195,1.426088817,98.73816667,1.416652667,100053.89,0.061,7.2,7.252,13.208,6.386,3.717,2.67,7.759,72.765
2020-05-31 2:00,11.01866667,58.081,1.258333333,2.141666667,2.396666667,47.67183333,1.426055233,98.924,1.416634433,100065.7417,0.297,5.408,5.706,13.332,7.191,3.791,3.402,7.301,74.994
2020-05-31 3:00,10.62883333,58.448,3.185,4.146666667,4.331666667,47.61766667,1.42603905,99.83983333,1.416617217,100085.85,0.071,2.635,2.706,18.18,6.115,2.651,3.465,6.918,75.241
2020-05-31 4:00,10.4605,60.533,3.37,3.891666667,4.008333333,47.92,1.426025133,102.3256667,1.416594017,100118.5983,0.159,1.6,1.759,21.135,6.107,3.307,2.798,6.847,77.234
2020-05-31 5:00,10.40233333,60.02533333,3.388333333,3.958333333,4.09,48.5885,1.426008617,104.7411667,1.41657435,100190.3983,0.386,2.417,2.802,21.364,5.268,2.315,2.951,6.696,77.177
2020-05-31 6:00,11.74616667,54.22316667,0.3,0.483333333,0.563333333,48.3315,1.426079067,109.0826667,1.416584133,100251.5483,0.431,2.687,3.118,25.393,4.279,2.834,1.447,7.87,68.917
2020-05-31 7:00,17.533,40.01016667,0.128333333,0.186666667,0.246666667,48.14466667,1.4264472,97.89333333,1.416965983,100287.6733,0.539,1.689,2.229,26.526,2.663,1.361,1.303,10.072,61.086
2020-05-31 8:00,21.58966667,28.30333333,0,0.025,0.045,52.82533333,1.426623667,81.7845,1.41733005,100339.53,0.799,1.63,2.429,26.907,3.368,2.313,1.053,11.825,47.985
2020-05-31 9:00,23.217,22.849,0,0.016666667,0.038333333,54.752,1.426701017,101.6503333,1.417282283,100373.4317,0.733,1.58,2.313,30.253,2.911,1.924,0.982,13.194,38.008
2020-05-31 10:00,24.07516667,22.90083333,0.008333333,0.051666667,0.086666667,49.76083333,1.426879667,124.1828333,1.4171723,100377.8567,0.442,1.042,1.484,31.898,3.963,2.712,1.249,13.841,36.576
2020-05-31 11:00,22.92533333,25.26,0,0.093333333,0.145,50.56066667,1.426768617,126.9073333,1.4170669,100392.06,0.505,1.032,1.537,33.507,5.9,4.452,1.449,13.91,38.698
2020-05-31 12:00,23.01633333,24.906,0.075,0.286666667,0.368333333,50.664,1.426773967,112.3428333,1.4171864,100374.4167,0.451,1.136,1.587,35.915,5.599,3.808,1.795,14.519,36.802
2020-05-31 13:00,21.85033333,25.42183333,0.058333333,0.291666667,0.37,51.1615,1.42667705,110.5563333,1.417123917,100391.8433,0.423,1.117,1.539,37.437,7.073,5.147,1.927,15.001,34.675
2020-05-31 14:00,22.19916667,24.59516667,0.03,0.238333333,0.34,51.31716667,1.426697433,104.9405,1.4171878,100363.2617,0.426,1.022,1.448,37.072,7.437,5.602,1.836,15.144,32.853
2020-05-31 15:00,22.83683333,23.43233333,0.058333333,0.396666667,0.481666667,50.41183333,1.426763067,99.71583333,1.417268867,100359.975,0.472,0.989,1.462,37.311,7.633,5.691,1.942,15.217,32.689
2020-05-31 16:00,23.13066667,22.5155,0.091666667,0.396666667,0.503333333,50.947,1.4267761,100.1083333,1.417288133,100309.7367,0.442,1.149,1.591,37.904,8.167,6.089,2.077,15.628,31.556
2020-05-31 17:00,20.6185,26.32616667,0.323333333,0.68,0.816666667,53.82433333,1.426536883,99.14866667,1.417139183,100298.7467,0.342,1.744,2.086,35.903,5.435,3.232,2.205,14.097,36.76
2020-05-31 18:00,18.926,30.96666667,0.49,0.905,1.023333333,52.75316667,1.426445383,96.787,1.41705735,100308.4283,0.384,2.051,2.435,32.964,6.58,4.143,2.44,13.702,40.642
2020-05-31 19:00,18.36233333,32.13216667,0.66,1.043333333,1.185,52.41483333,1.42641455,89.018,1.41708325,100320.535,0.392,2.075,2.467,32.831,6.674,3.916,2.758,13.591,41.375
2020-05-31 20:00,17.26216667,34.8275,0.846666667,1.438333333,1.615,52.585,1.42633545,83.41683333,1.417059917,100318.1917,0.456,3.306,3.744,31.571,8.177,5.013,3.165,12.845,43.036
2020-05-31 21:00,16.35383333,36.04083333,1.278333333,1.988333333,2.141666667,52.59366667,1.426272267,81.82716667,1.4170172,100335.6733,0.29,3.565,3.855,32.465,8.216,4.916,3.3,12.574,43.707
2020-05-31 22:00,15.8705,37.3545,1.32,1.963333333,2.135,54.3935,1.4262006,78.84916667,1.4170105,100355.9667,0.241,3.487,3.728,33.154,8.884,5.527,3.353,12.279,45.466
2020-05-31 23:00,15.73483333,38.11,1.196666667,1.911666667,2.098333333,55.976,1.426157817,77.46433333,1.4170127,100334.9533,0.389,3.591,4.241,33.172,7.432,4.021,3.412,12.011,46.413
2020-06-01 0:00,15.473,38.79166667,1.055,1.853333333,2.07,55.88316667,1.4261417,79.87716667,1.416978583,100316.2617,0.232,4.801,5.034,30.971,8.065,4.715,3.35,11.922,46.868
2020-06-01 1:00,15.32516667,37.049,0.96,1.713333333,1.89,55.23966667,1.426145067,73.93183333,1.4170147,100287.0817,-0.009,8.312,8.296,30.941,8.417,5.204,3.214,11.542,45.254
2020-06-01 2:00,14.2235,39.21416667,0.978333333,1.726666667,1.913333333,55.98716667,1.42605295,72.629,1.416957817,100277.1567,0.246,5.757,5.996,29.252,8.345,5.102,3.247,10.278,48.321
2020-06-01 3:00,13.62166667,40.575,1.175,1.998333333,2.163333333,53.7595,1.426058017,77.58316667,1.41688415,100264.9083,0.208,4.833,5.042,28.38,8.677,5.163,3.516,10.026,49.165
2020-06-01 4:00,13.29983333,41.043,1.4,2.296666667,2.493333333,50.789,1.42609815,73.59283333,1.416894683,100290.4683,0.254,4.995,5.249,26.415,9.895,6.206,3.691,9.756,50.365
2020-06-01 5:00,13.011,43.9325,1.376666667,2.285,2.546666667,49.17183333,1.426113167,74.69683333,1.416870433,100354.0767,0.464,7.213,7.677,21.88,11.307,7.568,3.731,9.318,54.847
2020-06-01 6:00,12.59166667,47.54633333,1.413333333,2.341666667,2.581666667,46.72533333,1.426145567,80.987,1.416811483,100419.8867,1.463,8.349,9.816,19.386,11.06,7.311,3.75,8.416,60.204
2020-06-01 7:00,13.7505,47.0955,1.698333333,2.731666667,3.093333333,44.97433333,1.426252983,84.87266667,1.416838733,100425.215,2.976,9.419,12.623,20.185,15.674,11.3,4.379,9.664,59.503
2020-06-01 8:00,20.9205,34.65116667,0.855,1.516666667,1.795,42.71616667,1.4267991,80.63166667,1.417305317,100399.31,2.507,5.722,8.385,28.074,12.965,9.109,3.853,13.648,47.916
2020-06-01 9:00,25.89083333,28.1185,0.948333333,1.73,2.086666667,57.87816667,1.426855217,70.07183333,1.4177323,100322.09,3.597,6.623,10.185,29.074,25.128,20.538,4.588,15.843,42.271
2020-06-01 10:00,29.18816667,22.89916667,0.815,1.28,1.416666667,52.64183333,1.427263783,99.18333333,1.417790883,100293.8333,1.212,3.1,4.534,35.505,14.028,10.571,3.459,18.712,34.765
2020-06-01 11:00,30.359,22.44166667,1.366666667,2.223333333,2.561666667,52.65566667,1.42737755,124.7196667,1.417706217,100235.215,3.058,5.823,8.889,35.013,19.172,14.548,4.634,18.847,34.297
2020-06-01 12:00,28.24866667,25.505,5.441666667,7.473333333,8.13,53.20066667,1.427160717,120.97,1.41752665,100173.7417,6.543,11.082,17.65,30.543,30,22.961,7.041,18.501,38.622
2020-06-01 13:00,27.1705,26.09733333,9.175,12.03166667,12.91666667,52.87966667,1.427068233,102.9028333,1.417570283,100074.7533,4.3,7.925,12.285,38.787,26.716,20.659,6.064,19.504,34.687
2020-06-01 14:00,28.63583333,23.08783333,5.828333333,7.348333333,7.966666667,51.77833333,1.4272291,92.795,1.417786183,99961.64667,1.929,5.11,6.6,45.62,23.582,18.74,4.834,21.393,28.844
2020-06-01 15:00,30.80766667,20.4795,1.201666667,1.908333333,2.168333333,51.62766667,1.42744395,104.7056667,1.417909533,99866.62833,0.737,2.403,3.232,46.877,20.4,16.086,4.316,23.208,25.29
2020-06-01 16:00,31.62433333,19.423,1.35,2.06,2.346666667,52.45333333,1.427505283,114.4105,1.417914217,99819.7,0.953,2.332,3.299,45.769,22.693,18.241,4.451,23.725,24.849
2020-06-01 17:00,31.75533333,18.3565,2.603333333,3.363333333,3.558333333,50.6755,1.427557433,109.9803333,1.417962533,99795.735,0.641,2.021,2.605,43.831,16.274,12.021,4.253,23.712,23.779
2020-06-01 18:00,28.72616667,20.51233333,3.46,4.5,4.868333333,53.48266667,1.427202167,95.52566667,1.417776283,99766.28333,0.645,2.096,2.841,43.131,13.479,9.163,4.315,23.016,24.617
2020-06-01 19:00,25.66416667,23.3975,12.38166667,14.235,15.08,52.558,1.426950583,80.30333333,1.417632983,99775.51667,0.445,2.072,2.549,42.854,13.793,9.479,4.315,21.444,27.295
2020-06-01 20:00,24.1175,25.41116667,1.851666667,2.76,3.001666667,53.57033333,1.426800817,69.27383333,1.417601267,99780.52167,0.502,3.475,4.063,42.101,15.803,11.393,4.41,20.116,29.5
2020-06-01 21:00,22.4635,29.8995,2.77,4.133333333,4.538333333,52.386,1.426694783,68.32233333,1.41748845,99783.84667,0.639,9.225,10.078,35.954,20.378,15.094,5.284,18.595,33.52
2020-06-01 22:00,20.22533333,33.71666667,3.748333333,5.588333333,5.996666667,51.178,1.426566667,67.44216667,1.417358767,99805.44333,0.951,15.245,16.99,26.551,19.108,12.962,6.154,16.276,40.064
2020-06-01 23:00,19.78216667,34.7385,2.036666667,3.19,3.521666667,53.19466667,1.426493833,69.17883333,1.417319083,99765.83167,0.235,9.295,9.53,38.244,21.149,16.167,4.981,16.599,40.209
2020-06-02 0:00,20.28883333,33.96866667,1.9,2.928333333,3.29,51.78933333,1.426558083,63.685,1.4173914,99730.36833,0.164,8,8.164,37.568,21.745,17.073,4.673,16.727,39.737
2020-06-02 1:00,20.398,34.2685,2.315,3.425,3.87,51.06216667,1.426581033,62.39533333,1.41740785,99698.86833,0.033,12.694,12.73,33.317,20.496,15.364,5.129,16.584,40.318
2020-06-02 2:00,20.41966667,32.935,1.803333333,2.87,3.226666667,50.3885,1.426596817,62.02266667,1.417411983,99629.57,0.156,9.91,10.066,34.638,20.154,15.33,4.825,16.792,38.519
2020-06-02 3:00,20.5305,34.7055,1.811666667,2.823333333,3.14,51.28166667,1.42658525,63.26166667,1.417409017,99597.96167,0.24,7.995,8.159,36.104,17.69,12.905,4.788,16.705,41.394
2020-06-02 4:00,20.26633333,40.31266667,2.318333333,3.648333333,4.061666667,53.25133333,1.426525333,66.69266667,1.417367,99592.18,0.152,5.367,5.519,40.077,18.183,12.931,5.254,16.02,52.106
2020-06-02 5:00,19.409,48.7015,3.485,5.286666667,5.686666667,51.49083333,1.426504817,70.27566667,1.417288367,99614.73167,0.286,4.992,5.278,39.489,13.262,7.441,5.822,14.728,66.046
2020-06-02 6:00,18.678,55.2875,4.373333333,6.426666667,6.911666667,46.49116667,1.426561433,79.208,1.417176667,99547.59833,0.3,5.914,6.033,38.198,12.454,6.633,5.821,13.997,75.167
2020-06-02 7:00,18.61333333,55.12683333,5.435,8.183333333,8.808333333,47.8995,1.426527183,85.06116667,1.417128217,99477.21833,0.606,15.367,16.165,30.143,16.772,9.742,7.031,14.024,75.359
2020-06-02 8:00,18.40616667,53.8105,5.205,7.708333333,8.438333333,48.63016667,1.426497667,84.46866667,1.417120433,99461.47167,2.001,14.943,17.592,28.259,18.681,11.564,7.117,13.712,75.005
2020-06-02 9:00,18.38216667,54.98283333,4.668333333,6.99,7.683333333,49.023,1.426487833,88.9805,1.417084817,99420.09333,2.011,15.731,17.738,27.657,20.897,13.86,7.035,13.705,75.487
2020-06-02 10:00,19.135,53.9755,9.786666667,15.53333333,17.43,50.40616667,1.42650935,88.26383333,1.417134733,99319.85167,1.87,12.326,14.195,35.71,24.243,13.958,10.296,14.379,73.594
2020-06-02 11:00,22.748,45.9815,3.601666667,5.361666667,5.93,49.626,1.42678495,81.4855,1.417416467,99221.36,2.176,7.432,9.608,44.804,19.135,13.056,6.069,16.321,65.023
2020-06-02 12:00,27.48683333,38.288,5.126666667,6.968333333,7.471666667,50.4605,1.427152717,66.35116667,1.417890233,99105.38667,2.027,6.718,8.653,48.77,20.522,13.754,6.767,18.859,56.409
2020-06-02 13:00,28.31387755,36.1422449,4.524489796,6.375510204,6.885714286,55.20408163,1.42712298,61.83,1.417997673,98979.51224,1.861,6.965,8.826,53.601,22.523,15.132,7.39,20.081,51.295
